"October 27, 2020 at 01:36PM",@FresBergCartoon,http://pbs.twimg.com/profile_images/1025766433546940422/f-kKCfcj_normal.jpg,"Fresberg Cartoon supports Breast Cancer awareness Month. Here's a video about how to support people in their time of need who are fighting this disease.  Watch below https://t.co/9EaL9GueeL

#BreastCancerAwarenessMonth #CancerAwareness #Pinktober #BreastCancerAwarenessMonth2020 https://t.co/7rntdFQiew",http://twitter.com/FresBergCartoon/status/1321174044557807617,https://t.co/9EaL9GueeL
"October 27, 2020 at 01:37PM",@SenJaneNelson,http://pbs.twimg.com/profile_images/785553150736343040/zRglP8G4_normal.jpg,"As #BreastCancerAwarenessMonth comes to a close, join me in celebrating every survivor of this heartbreaking disease. As the creator of the Cancer Prevention and Research Institute of Texas, I will always be dedicated to finding a cure. https://t.co/9wCZdId92b",http://twitter.com/SenJaneNelson/status/1321174074836606980,https://t.co/9wCZdId92b
"October 27, 2020 at 01:37PM",@petitelovewraps,http://pbs.twimg.com/profile_images/1315486432283291649/aP-ASn0w_normal.jpg,"RT @NWAngelArts: 💗💗💗💗October is almost over but that doesn’t mean the awareness for breast cancer has to💖 

These pieces are available on our website and 10% of the proceeds will go towards a breast cancer research program!💗💗💗

https://t.co/ZCLDBbvAbP
#BreastCancerAwarenessMonth https://t.co/lF8JbemxCI",http://twitter.com/petitelovewraps/status/1321174082247864322,https://t.co/ZCLDBbvAbP
"October 27, 2020 at 01:37PM",@LtColMac1,http://pbs.twimg.com/profile_images/720832848819654657/Xe7BZT9n_normal.jpg,He was 19 years cancer free. I meet women who thought they were out of the woods because no one talks about recurrence. We don’t know how often this is happening because we don’t track #MetastaticBC until you die. Those dying are counted in survival rates! #bcam #breastcancer https://t.co/xCticQASm1,http://twitter.com/LtColMac1/status/1321174202649595904,https://t.co/xCticQASm1
"October 27, 2020 at 01:37PM",@JANEMCARTHUR11,http://pbs.twimg.com/profile_images/1298708121620066304/42HaEIFo_normal.jpg,"Link to tomorrow's @BCAMontreal panel 7pm
Preventing Breast Cancer by Decarbonizing Our Lives

No registration
https://t.co/VASZaYKPm4

We hope you'll join us!
https://t.co/hJ70un8Rl4

Invite your friends! 

Let's get this conversation started. If not us, then who?

#BreastCancer",http://twitter.com/JANEMCARTHUR11/status/1321174273898270721,https://t.co/VASZaYKPm4
"October 27, 2020 at 01:37PM",@AMTetrick,http://pbs.twimg.com/profile_images/1119610724014145538/vDYUxDfu_normal.jpg,"In the last few days of #breastcancerawarenessmonth, let's talk about the whole person. Survivorship and finding balance in health and well-being. Intimacy and cancer?Let's talk. Read more from @UMiamiHealth: https://t.co/45l83HUIpN",http://twitter.com/AMTetrick/status/1321174306101968896,https://t.co/45l83HUIpN
"October 27, 2020 at 01:38PM",@SeducEdoMex,http://pbs.twimg.com/profile_images/1314673920688226306/Eg3H7s3z_normal.jpg,"Conocer los factores de riesgo, nos ayuda a prevenir.
#ÉchaleUnaManoATuSalud
#OctubreRosa
#PrevenirEsSalud
@Edomex 
@SaludEdomex https://t.co/Rsz5WGBUT6",http://twitter.com/SeducEdoMex/status/1321174326310137859,https://t.co/Rsz5WGBUT6
"October 27, 2020 at 01:38PM",@Brooke_Greulach,http://pbs.twimg.com/profile_images/1320197941659897857/nFgO8ht1_normal.jpg,"RT @wsuguardian: While no breast cancer diagnosis is routine, the women and families affected share an unmatched level of resiliency and mental fortitude. “It’s taught me how precious life truly is,” said Jean Carson. #BreastCancerAwarenessMonth | Read more: https://t.co/7OKHKkJLQE https://t.co/oIJAsbUoQz",http://twitter.com/Brooke_Greulach/status/1321174387014455297,https://t.co/7OKHKkJLQE
"October 27, 2020 at 01:38PM",@kathyigi25,http://pbs.twimg.com/profile_images/1279607814349078528/16hKKiu8_normal.jpg,@ID12Ecuador @Wilmandrade @xhervas @GuilleHerreraV Gracias por esta iniciativa la Salud debe ser siempre acto de responsabilidad y conciencia unidos podemos vencer cada obstáculo. #OctubreRosa,http://twitter.com/kathyigi25/status/1321174443528491012,http://ifttt.com/missing_link?1603827523
"October 27, 2020 at 01:38PM",@ThanksCancer,http://pbs.twimg.com/profile_images/968559203961987072/DIKAZhDy_normal.jpg,RT @BSBreastCancer: ... said every #cancer patient ever! #chronicillness #pain #breastcancer https://t.co/1gJ8uK1Nhb,http://twitter.com/ThanksCancer/status/1321174448783896581,https://t.co/1gJ8uK1Nhb
